1.140000000000000000e+02 8.403392406743473839e+05 4.000000000000000000e+00 -4.774375343052713433e+05
2.080000000000000000e+02 1.087906379494115099e+05 3.500000000000000000e+01 -9.891690739085030509e+04
2.700000000000000000e+02 4.954102437216161634e+05 6.000000000000000000e+00 -7.542529333636306692e+05
4.800000000000000000e+01 7.646746719960656483e+05 4.000000000000000000e+00 -1.386365261558564380e+05
1.250000000000000000e+02 7.520950413026172901e+05 3.000000000000000000e+00 -1.075181598535344936e+06
1.770000000000000000e+02 1.584097608231553342e+06 2.000000000000000000e+00 -2.969507203920499887e+05
4.000000000000000000e+01 5.450345850746282376e+05 7.000000000000000000e+00 -6.249990331595233874e+04
2.050000000000000000e+02 1.113348535099486122e+06 2.000000000000000000e+00 -1.045973061001723632e+06
2.630000000000000000e+02 9.567552149589686887e+05 2.000000000000000000e+00 -1.014273171939864522e+06
1.870000000000000000e+02 2.442709457949569449e+06 1.000000000000000000e+00 -6.964053440974317491e+05
4.500000000000000000e+01 3.400378620833251625e+05 1.000000000000000000e+01 -1.853701332062385045e+05
1.390000000000000000e+02 1.464687669945791131e+06 2.000000000000000000e+00 -4.402145950813838281e+05
2.270000000000000000e+02 1.091689814657311887e+06 1.000000000000000000e+00 -6.492646258509727195e+05
7.200000000000000000e+01 9.498033893973904196e+05 4.000000000000000000e+00 -1.471614899205276743e+03
1.150000000000000000e+02 6.639969027707421919e+05 5.000000000000000000e+00 -5.196497560086811427e+05
1.480000000000000000e+02 6.300538368269677740e+05 5.000000000000000000e+00 -4.192370464062849060e+05
1.460000000000000000e+02 1.398122224481194280e+06 1.000000000000000000e+00 -1.636313590902034659e+06
2.800000000000000000e+01 1.646647913815678097e+06 1.000000000000000000e+00 -7.532394309777766466e+04
1.220000000000000000e+02 1.698046855792242568e+06 2.000000000000000000e+00 -1.783604499535169452e+03
2.770000000000000000e+02 1.975480088170595700e+05 1.900000000000000000e+01 -9.700145951864682138e+04
5.000000000000000000e+00 9.486887749315305846e+05 3.000000000000000000e+00 -3.241143737788846483e+05
2.000000000000000000e+01 7.824186456048894906e+05 3.000000000000000000e+00 -3.464151140075997682e+05
1.960000000000000000e+02 4.327544208379115444e+05 8.000000000000000000e+00 -1.616697613224596716e+05
2.710000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.188948806255761534e+06
3.500000000000000000e+01 6.267617448253810871e+05 6.000000000000000000e+00 -1.315913319755805423e+05
3.100000000000000000e+01 2.648733537619589479e+05 1.300000000000000000e+01 -3.895486862359546358e+05
1.710000000000000000e+02 1.305378358124474995e+06 2.000000000000000000e+00 -3.901466864885706455e+05
2.470000000000000000e+02 1.223905567885220051e+06 2.000000000000000000e+00 -1.109115623513779603e+06
1.600000000000000000e+02 3.751567149352792767e+05 1.000000000000000000e+01 -1.428942658419901272e+04
2.480000000000000000e+02 7.149256895373408915e+05 5.000000000000000000e+00 -5.210389710702816956e+04
2.350000000000000000e+02 5.265466873467866099e+05 6.000000000000000000e+00 -1.220804846696215682e+05
2.200000000000000000e+01 2.298071690917034633e+06 1.000000000000000000e+00 -1.528085890370663255e+06
