1.030000000000000000e+02 1.136610568723789882e+06 5.000000000000000000e+00 -1.620187624899202725e+06
1.400000000000000000e+02 6.628825579491988756e+05 1.100000000000000000e+01 -1.839831684585610637e+05
9.000000000000000000e+01 5.192352499778071651e+05 1.400000000000000000e+01 -3.956326550739281811e+04
1.490000000000000000e+02 2.942082856976375333e+05 2.500000000000000000e+01 -1.604924960295029450e+03
8.000000000000000000e+01 1.156378609985754360e+06 6.000000000000000000e+00 -2.947071669674117584e+05
1.700000000000000000e+02 1.314153829445122508e+06 5.000000000000000000e+00 -6.744956353188690264e+04
1.670000000000000000e+02 9.105668622045544907e+05 8.000000000000000000e+00 -2.359710725210799137e+05
2.280000000000000000e+02 9.800721207604865776e+05 7.000000000000000000e+00 -2.944950378202128923e+05
1.220000000000000000e+02 1.533302748648381676e+05 4.700000000000000000e+01 -1.556293840179277759e+05
1.090000000000000000e+02 3.182362090397268184e+05 2.200000000000000000e+01 -1.646870747372193728e+04
2.480000000000000000e+02 1.423967317451497307e+06 3.000000000000000000e+00 -1.101622297314866213e+06
1.340000000000000000e+02 1.268341303891007090e+06 5.000000000000000000e+00 -9.499411993968479801e+05
2.620000000000000000e+02 1.545163837731850101e+06 3.000000000000000000e+00 -3.056197829221594147e+05
5.300000000000000000e+01 2.985885133563121781e+06 2.000000000000000000e+00 -1.088638941007246729e+06
1.620000000000000000e+02 1.022487583604446263e+04 7.310000000000000000e+02 -1.734127123060818121e+03
5.800000000000000000e+01 7.974897159430342726e+05 9.000000000000000000e+00 -2.972321799673298374e+05
2.580000000000000000e+02 1.021204149477897678e+06 6.000000000000000000e+00 -4.396403487229944440e+05
2.750000000000000000e+02 2.595656232182553969e+06 2.000000000000000000e+00 -8.092759124307320453e+05
1.100000000000000000e+01 3.573109916849395086e+04 2.090000000000000000e+02 -8.774394263550748292e+03
5.400000000000000000e+01 4.286981489011442754e+05 1.700000000000000000e+01 -9.300370662695681676e+04
3.200000000000000000e+01 9.205277248003375717e+05 6.000000000000000000e+00 -1.876798372109688120e+06
1.700000000000000000e+01 1.957011106777331559e+06 3.000000000000000000e+00 -1.003605384624140803e+06
1.300000000000000000e+01 1.143704925576606998e+06 6.000000000000000000e+00 -1.648194734627529979e+05
2.800000000000000000e+01 5.873301658474906581e+05 1.100000000000000000e+01 -3.526814256620348897e+04
1.550000000000000000e+02 4.781371886496216175e+05 1.400000000000000000e+01 -1.209395776865413645e+05
3.600000000000000000e+01 2.852458463166888338e+06 2.000000000000000000e+00 -5.701532913379718084e+05
1.980000000000000000e+02 1.153189595737075142e+05 6.300000000000000000e+01 -4.993067771997678210e+04
2.240000000000000000e+02 4.474658423471446149e+05 1.600000000000000000e+01 -2.161700994661321165e+05
1.080000000000000000e+02 1.957280567993402481e+06 3.000000000000000000e+00 -1.563226495203869883e+06
2.000000000000000000e+02 1.026816353576275636e+06 7.000000000000000000e+00 -3.105157060134119820e+04
2.100000000000000000e+02 1.106086348197920015e+06 5.000000000000000000e+00 -1.936988704719410511e+06
6.100000000000000000e+01 4.302967345047228155e+05 1.600000000000000000e+01 -2.779865601523440564e+05
