2.050000000000000000e+02 1.485584913048747927e+06 8.000000000000000000e+00 -4.845555278256232850e+05
1.790000000000000000e+02 5.828351328158068936e+05 2.200000000000000000e+01 -2.923342690835369285e+04
2.660000000000000000e+02 9.604009231311193435e+05 1.300000000000000000e+01 -4.340874675867080223e+05
1.710000000000000000e+02 9.189008551216105698e+05 1.300000000000000000e+01 -6.546891802369944053e+05
8.500000000000000000e+01 9.903536994901668513e+05 1.100000000000000000e+01 -4.430575335358409211e+05
2.000000000000000000e+00 7.463513943063053302e+05 1.700000000000000000e+01 -2.231675447507773060e+05
2.670000000000000000e+02 8.442312931087973993e+05 1.500000000000000000e+01 -1.322777911014901474e+05
1.060000000000000000e+02 1.318809543529068353e+06 9.000000000000000000e+00 -2.512368689794302918e+05
8.000000000000000000e+00 1.101916294738766883e+05 1.170000000000000000e+02 -5.039871866709024471e+04
4.900000000000000000e+01 1.372721628026164544e+05 9.300000000000000000e+01 -4.892986552151813521e+04
1.410000000000000000e+02 1.788903054060782539e+06 6.000000000000000000e+00 -6.352722654506098479e+03
2.080000000000000000e+02 1.835275774760775967e+06 6.000000000000000000e+00 -1.082000257001850056e+06
2.730000000000000000e+02 5.208976569798517157e+05 2.400000000000000000e+01 -3.979053545093913563e+05
1.950000000000000000e+02 2.157428739721026272e+06 4.000000000000000000e+00 -1.642566029129999690e+06
5.900000000000000000e+01 2.139495084332981613e+06 3.000000000000000000e+00 -4.903943702358901501e+06
1.610000000000000000e+02 2.914996544901020825e+05 4.400000000000000000e+01 -1.146113595400355407e+05
5.800000000000000000e+01 7.001483919130068971e+05 1.700000000000000000e+01 -7.981233255192239303e+05
1.070000000000000000e+02 1.653397058114131913e+06 7.000000000000000000e+00 -8.639168656506394036e+05
1.970000000000000000e+02 1.377592871306352085e+06 9.000000000000000000e+00 -4.236147186684166081e+04
1.500000000000000000e+01 7.062853594155451283e+05 1.700000000000000000e+01 -8.646618918757000938e+05
2.220000000000000000e+02 9.595071877919501858e+05 1.300000000000000000e+01 -2.697155189213316189e+05
2.390000000000000000e+02 1.742135498161070573e+05 7.400000000000000000e+01 -1.379863378366830875e+04
2.200000000000000000e+02 2.067545392209811136e+06 5.000000000000000000e+00 -4.274236191592160612e+05
2.120000000000000000e+02 3.064646832070329110e+05 4.100000000000000000e+01 -2.721506595154976239e+05
2.470000000000000000e+02 2.910467489631332923e+06 4.000000000000000000e+00 -1.197158575645692647e+06
1.470000000000000000e+02 1.152856227285629604e+06 1.100000000000000000e+01 -1.725463093339747284e+05
7.400000000000000000e+01 3.329247807981458027e+05 3.800000000000000000e+01 -3.035869661083472311e+05
1.340000000000000000e+02 1.531263973833465483e+06 8.000000000000000000e+00 -4.338156827270854264e+05
1.960000000000000000e+02 3.724831476774591487e+06 3.000000000000000000e+00 -1.691907403376798611e+06
1.330000000000000000e+02 7.153499771381698083e+05 1.600000000000000000e+01 -6.931536816565436311e+05
9.600000000000000000e+01 1.780045970763342048e+05 7.200000000000000000e+01 -5.468270718368177768e+03
2.750000000000000000e+02 3.929351438004477532e+05 3.200000000000000000e+01 -3.396204555618983577e+05
