2.030000000000000000e+02 4.835008331801361055e+05 1.600000000000000000e+01 -1.674424321305499761e+05
2.130000000000000000e+02 6.871454922802732326e+05 1.100000000000000000e+01 -2.436504636908043176e+04
9.200000000000000000e+01 1.702168670405461453e+06 4.000000000000000000e+00 -1.085720411209788639e+06
2.530000000000000000e+02 7.800332170908956323e+05 9.000000000000000000e+00 -8.491143943294428755e+04
1.740000000000000000e+02 7.460400402456249576e+05 1.000000000000000000e+01 -4.095854327708286000e+05
2.310000000000000000e+02 1.393235903079276206e+06 5.000000000000000000e+00 -1.069414814581073821e+06
1.680000000000000000e+02 2.783614253583603073e+06 2.000000000000000000e+00 -2.413373019956891425e+06
2.370000000000000000e+02 5.765135956742466660e+05 1.300000000000000000e+01 -2.396571102171326056e+05
1.870000000000000000e+02 2.080777927581826516e+05 3.800000000000000000e+01 -9.570054377030138858e+04
7.600000000000000000e+01 4.890689882076429058e+04 1.630000000000000000e+02 -1.271341353428993534e+04
5.500000000000000000e+01 2.464364882600671146e+06 3.000000000000000000e+00 -5.396929660925348289e+05
9.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.015339282050643582e+06
6.100000000000000000e+01 7.877421831662344048e+05 9.000000000000000000e+00 -9.795445570557704195e+05
1.030000000000000000e+02 5.671379806671951665e+05 1.300000000000000000e+01 -3.801081807717916090e+05
4.500000000000000000e+01 2.364779959071917110e+05 3.300000000000000000e+01 -1.758140882807785529e+05
1.780000000000000000e+02 1.785749081903431943e+04 4.490000000000000000e+02 -1.242351128247029555e+04
1.200000000000000000e+01 3.592145096881183563e+05 2.000000000000000000e+01 -5.427469246995397843e+05
8.000000000000000000e+01 1.021551452526258945e+05 7.700000000000000000e+01 -1.187951064730981161e+05
1.280000000000000000e+02 1.693960370899360394e+06 3.000000000000000000e+00 -1.333431603512939997e+06
2.640000000000000000e+02 1.067575897326611215e+06 7.000000000000000000e+00 -3.961573088305152487e+05
9.000000000000000000e+00 1.853570635201609461e+06 3.000000000000000000e+00 -1.488152426292939112e+06
2.650000000000000000e+02 4.817382179236609372e+05 1.500000000000000000e+01 -4.070324815330875572e+05
2.500000000000000000e+02 8.939809443585667759e+05 8.000000000000000000e+00 -1.110013412462077104e+05
1.450000000000000000e+02 2.223462282740099821e+06 3.000000000000000000e+00 -1.339069824566388037e+06
1.660000000000000000e+02 7.327721164865331957e+05 9.000000000000000000e+00 -3.355961226883296622e+05
1.850000000000000000e+02 2.286242920380157884e+06 2.000000000000000000e+00 -1.569900151631786721e+06
2.710000000000000000e+02 1.224542198384338291e+06 6.000000000000000000e+00 -6.688823572117057629e+05
7.500000000000000000e+01 1.949291529737800302e+05 4.000000000000000000e+01 -2.384593435566069675e+05
1.000000000000000000e+02 6.142242015571627999e+05 1.200000000000000000e+01 -5.891702819496032316e+05
2.730000000000000000e+02 6.011513734221458435e+05 1.200000000000000000e+01 -4.797531932110530324e+05
1.100000000000000000e+01 1.082534436703530606e+06 7.000000000000000000e+00 -4.525592591992532834e+05
1.080000000000000000e+02 1.484860446958693676e+06 4.000000000000000000e+00 -1.481384201334070880e+06
