1.820000000000000000e+02 2.276332427122356370e+06 2.000000000000000000e+00 -7.205890074811587110e+05
2.570000000000000000e+02 1.695590179198317463e+06 2.000000000000000000e+00 -2.263167046153299976e+06
1.330000000000000000e+02 1.711790703708762303e+05 3.300000000000000000e+01 -1.710563980312724889e+05
7.000000000000000000e+00 1.404617905343758408e+06 2.000000000000000000e+00 -1.963757488136691041e+06
1.000000000000000000e+01 3.237971777791079599e+06 1.000000000000000000e+00 -2.053986572126967367e+06
2.600000000000000000e+02 1.216417941981167533e+06 4.000000000000000000e+00 -9.540272143768013921e+05
1.500000000000000000e+01 2.218298536827813834e+06 2.000000000000000000e+00 -5.546226141761154868e+05
1.480000000000000000e+02 1.099780084482026054e+06 5.000000000000000000e+00 -1.461087164346019272e+05
2.200000000000000000e+01 2.111853118152708281e+06 2.000000000000000000e+00 -8.880854286618758924e+05
2.480000000000000000e+02 6.591051321593604516e+05 7.000000000000000000e+00 -8.931420743265330093e+05
5.500000000000000000e+01 1.263894432740037562e+06 4.000000000000000000e+00 -2.787340093252700754e+05
6.300000000000000000e+01 7.791352464877538150e+05 6.000000000000000000e+00 -9.404358144674662035e+05
2.290000000000000000e+02 2.162012946961649577e+05 2.600000000000000000e+01 -1.816247844953742460e+05
1.120000000000000000e+02 3.874284534500556765e+05 1.300000000000000000e+01 -3.661395120100993663e+05
4.400000000000000000e+01 2.976637576794076595e+05 1.900000000000000000e+01 -7.240565009533194825e+04
1.720000000000000000e+02 1.019967246694109403e+06 4.000000000000000000e+00 -8.831697968920054846e+05
4.600000000000000000e+01 6.008560060891003377e+04 9.700000000000000000e+01 -8.564916421351452300e+03
1.550000000000000000e+02 3.796993632059161901e+05 1.500000000000000000e+01 -8.288870562324405182e+04
1.980000000000000000e+02 2.514108924334121868e+06 1.000000000000000000e+00 -4.846425664065764286e+05
1.200000000000000000e+01 1.681718654786680127e+05 3.300000000000000000e+01 -1.389211512895865017e+05
1.030000000000000000e+02 5.400842865601686062e+05 1.000000000000000000e+01 -1.703970222106069559e+05
1.760000000000000000e+02 7.300212053602172527e+05 7.000000000000000000e+00 -4.943810500542807858e+05
1.900000000000000000e+02 2.869307178942460101e+06 1.000000000000000000e+00 -1.137393724544466473e+06
1.130000000000000000e+02 2.185871431331282947e+06 2.000000000000000000e+00 -1.224979986891523469e+06
1.800000000000000000e+01 5.155427710826164111e+05 9.000000000000000000e+00 -7.250690816844649380e+05
2.700000000000000000e+01 7.852243845465319464e+05 7.000000000000000000e+00 -7.929060691907349974e+04
5.100000000000000000e+01 5.364988498378386721e+05 1.000000000000000000e+01 -3.986379582044814015e+05
5.800000000000000000e+01 4.978318588305534213e+05 1.100000000000000000e+01 -3.202012785983814392e+05
1.360000000000000000e+02 9.873889941589158261e+05 5.000000000000000000e+00 -1.042491218804542441e+05
2.390000000000000000e+02 2.514611310342439916e+06 1.000000000000000000e+00 -1.614743165790318977e+06
2.240000000000000000e+02 2.461550727213418111e+06 1.000000000000000000e+00 -3.053424672260304913e+06
1.620000000000000000e+02 5.009958846805251087e+05 9.000000000000000000e+00 -9.040613738859278383e+05
